2025-04-27 17:20:23,079 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:29,788 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:51,877 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:51,954 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,206 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,405 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,559 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,591 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:07,873 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:08,198 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:08,291 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:47:48,940 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-27 17:47:48,941 - workout_manager - ERROR - Error starting workout: Database.start_workout() got an unexpected keyword argument 'start_time'
2025-04-27 17:47:54,950 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-27 17:47:54,951 - workout_manager - ERROR - Error starting workout: Database.start_workout() got an unexpected keyword argument 'start_time'
2025-04-29 19:48:52,441 - workout_manager - INFO - Added data point to workout 82: time=13.369s, power=15, distance=64.00m, calories=0
2025-04-29 19:48:53,461 - workout_manager - INFO - Added data point to workout 82: time=14.389s, power=15, distance=64.00m, calories=0
2025-04-29 19:48:54,423 - workout_manager - INFO - Added data point to workout 82: time=15.349s, power=15, distance=64.00m, calories=0
2025-04-29 19:48:55,414 - workout_manager - INFO - Added data point to workout 82: time=16.340s, power=15, distance=64.00m, calories=0
2025-04-29 19:48:56,460 - workout_manager - INFO - Added data point to workout 82: time=17.388s, power=15, distance=64.00m, calories=0
2025-04-29 19:48:57,489 - workout_manager - INFO - Added data point to workout 82: time=18.405s, power=15, distance=80.00m, calories=0
2025-04-29 19:48:58,363 - workout_manager - INFO - Added data point to workout 82: time=19.339s, power=15, distance=80.00m, calories=0
2025-04-29 19:48:59,431 - workout_manager - INFO - Added data point to workout 82: time=20.358s, power=15, distance=80.00m, calories=0
2025-04-29 19:49:00,481 - workout_manager - INFO - Added data point to workout 82: time=21.409s, power=15, distance=80.00m, calories=0
2025-04-29 19:49:01,411 - workout_manager - INFO - Added data point to workout 82: time=22.340s, power=15, distance=96.00m, calories=0
2025-04-29 19:49:02,430 - workout_manager - INFO - Added data point to workout 82: time=23.404s, power=15, distance=96.00m, calories=0
2025-04-29 19:49:03,423 - workout_manager - INFO - Added data point to workout 82: time=24.350s, power=18, distance=96.00m, calories=0
2025-04-29 19:49:04,474 - workout_manager - INFO - Added data point to workout 82: time=25.451s, power=15, distance=96.00m, calories=0
2025-04-29 19:49:05,462 - workout_manager - INFO - Added data point to workout 82: time=26.389s, power=15, distance=96.00m, calories=0
2025-04-29 19:49:06,512 - workout_manager - INFO - Added data point to workout 82: time=27.439s, power=15, distance=112.00m, calories=0
2025-04-29 19:49:07,412 - workout_manager - INFO - Added data point to workout 82: time=28.339s, power=15, distance=112.00m, calories=0
2025-04-29 19:49:08,433 - workout_manager - INFO - Added data point to workout 82: time=29.360s, power=15, distance=112.00m, calories=0
2025-04-29 19:49:09,404 - workout_manager - INFO - Added data point to workout 82: time=30.380s, power=15, distance=112.00m, calories=0
2025-04-29 19:49:10,412 - workout_manager - INFO - Added data point to workout 82: time=31.339s, power=15, distance=112.00m, calories=0
